hue__tmp_padova_ambrosia.id,hue__tmp_padova_ambrosia.data,hue__tmp_padova_ambrosia.aceraceae,hue__tmp_padova_ambrosia.alternaria,hue__tmp_padova_ambrosia.altripollini,hue__tmp_padova_ambrosia.alnus,hue__tmp_padova_ambrosia.ambrosia,hue__tmp_padova_ambrosia.artemisia,hue__tmp_padova_ambrosia.betulaceae,hue__tmp_padova_ambrosia.betula,hue__tmp_padova_ambrosia.compositae,hue__tmp_padova_ambrosia.corylaceae,hue__tmp_padova_ambrosia.cupressaceae_taxaceae,hue__tmp_padova_ambrosia.carpinus,hue__tmp_padova_ambrosia.castanea_sativa,hue__tmp_padova_ambrosia.fagaceae,hue__tmp_padova_ambrosia.fagus_sylvatica,hue__tmp_padova_ambrosia.gramineae,hue__tmp_padova_ambrosia.oleaceae,hue__tmp_padova_ambrosia.pinaceae,hue__tmp_padova_ambrosia.plantaginaceae,hue__tmp_padova_ambrosia.platanaceae,hue__tmp_padova_ambrosia.populus,hue__tmp_padova_ambrosia.quercus,hue__tmp_padova_ambrosia.salicaceae,hue__tmp_padova_ambrosia.salix,hue__tmp_padova_ambrosia.ulmaceae,hue__tmp_padova_ambrosia.urticaceae,hue__tmp_padova_ambrosia.t_med,hue__tmp_padova_ambrosia.t_min,hue__tmp_padova_ambrosia.t_max,hue__tmp_padova_ambrosia.precipitazione,hue__tmp_padova_ambrosia.u_min,hue__tmp_padova_ambrosia.u_max,hue__tmp_padova_ambrosia.class_ambrosia
1042,2017-05-02,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,NULL,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,13.6,8.7,NULL,NULL,52.0,99.0,assente
1043,2017-05-03,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,NULL,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,14.4,11.9,NULL,NULL,52.0,97.0,assente
1044,2017-05-04,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,14.0,0.0,NULL,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,13.6,11.2,NULL,NULL,63.0,99.0,assente
1045,2017-05-05,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,0.0,NULL,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,15.5,9.8,NULL,NULL,44.0,100.0,assente
1046,2017-05-06,0.0,5.0,32.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,0.0,NULL,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,14.0,11.4,NULL,NULL,61.0,100.0,assente
1047,2017-05-07,0.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,10.0,0.0,NULL,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,14.0,11.1,NULL,NULL,71.0,100.0,assente
1048,2017-05-08,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,8.0,0.0,NULL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,15.3,11.9,NULL,NULL,72.0,98.0,assente
1049,2017-05-09,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,23.0,0.0,NULL,3.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,14.7,12.4,NULL,NULL,56.0,99.0,assente
1050,2017-05-10,0.0,8.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,0.0,NULL,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,13.3,10.0,NULL,NULL,58.0,99.0,assente
1051,2017-05-11,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,21.0,8.0,NULL,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,15.1,12.1,NULL,NULL,79.0,97.0,assente
1052,2017-05-12,1.0,54.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,16.0,1.0,43.0,35.0,NULL,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,18.6,14.7,NULL,NULL,51.0,100.0,assente
1053,2017-05-13,1.0,44.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,63.0,17.0,NULL,2.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,18.9,13.2,NULL,NULL,49.0,100.0,assente
1054,2017-05-14,0.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,59.0,4.0,71.0,18.0,NULL,1.0,0.0,0.0,55.0,0.0,0.0,0.0,26.0,20.2,15.6,NULL,NULL,49.0,97.0,assente
1055,2017-05-15,0.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,1.0,38.0,1.0,NULL,2.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,18.3,14.7,NULL,NULL,41.0,97.0,assente
1056,2017-05-16,0.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,18.0,1.0,NULL,1.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,20.3,13.5,NULL,NULL,36.0,98.0,assente
1057,2017-05-17,0.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,17.0,1.0,53.0,1.0,NULL,3.0,0.0,0.0,16.0,0.0,0.0,0.0,36.0,21.7,16.3,NULL,NULL,41.0,82.0,assente
1058,2017-05-18,0.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,55.0,1.0,NULL,2.0,0.0,0.0,10.0,0.0,0.0,0.0,29.0,21.6,17.2,NULL,NULL,40.0,77.0,assente
1059,2017-05-19,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,11.0,1.0,35.0,3.0,NULL,5.0,0.0,0.0,10.0,0.0,0.0,0.0,19.0,19.7,16.1,NULL,NULL,53.0,92.0,assente
1060,2017-05-20,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,3.0,NULL,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,15.6,14.3,NULL,NULL,69.0,97.0,assente
1061,2017-05-21,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,18.0,NULL,1.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0,20.0,12.5,NULL,NULL,29.0,95.0,assente
1062,2017-05-22,0.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,12.0,NULL,2.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,21.7,15.6,NULL,NULL,39.0,80.0,assente
1063,2017-05-23,0.0,72.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,47.0,12.0,NULL,3.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,22.8,16.3,NULL,NULL,34.0,91.0,assente
1064,2017-05-24,0.0,101.0,24.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,55.0,14.0,NULL,0.0,0.0,0.0,3.0,0.0,0.0,0.0,63.0,22.9,18.6,NULL,NULL,46.0,95.0,assente
1065,2017-05-25,0.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,20.0,4.0,NULL,1.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,20.5,17.0,NULL,NULL,45.0,88.0,assente
1066,2017-05-26,0.0,26.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24.0,5.0,NULL,3.0,0.0,0.0,3.0,0.0,0.0,0.0,19.0,20.9,16.7,NULL,NULL,45.0,76.0,assente
1067,2017-05-27,0.0,32.0,22.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,36.0,16.0,NULL,6.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,22.8,16.9,NULL,NULL,36.0,71.0,assente
1068,2017-05-28,0.0,34.0,16.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,27.0,10.0,NULL,4.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,23.7,17.8,NULL,NULL,32.0,86.0,basso
1069,2017-05-29,0.0,44.0,24.0,19.0,0.0,0.0,20.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,46.0,7.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.7,17.6,NULL,NULL,37.0,80.0,assente
1070,2017-05-30,0.0,46.0,17.0,12.0,0.0,0.0,12.0,0.0,0.0,1.0,2.0,1.0,4.0,4.0,0.0,33.0,6.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.7,18.3,NULL,NULL,49.0,82.0,assente
1071,2017-05-31,0.0,32.0,24.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,25.0,16.0,NULL,4.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,23.8,19.7,NULL,NULL,61.0,91.0,assente
1072,2017-06-01,0.0,50.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,45.0,9.0,NULL,3.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,24.3,20.3,NULL,NULL,48.0,93.0,assente
1073,2017-06-02,0.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,24.0,14.0,NULL,8.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,23.9,19.6,NULL,NULL,46.0,87.0,assente
1074,2017-06-03,0.0,55.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,26.0,4.0,NULL,13.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,23.5,18.8,NULL,NULL,48.0,91.0,assente
1075,2017-06-04,0.0,35.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0,27.0,9.0,NULL,10.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,24.3,19.5,NULL,NULL,39.0,88.0,assente
1076,2017-06-05,0.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,27.0,6.0,NULL,5.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,22.4,18.8,NULL,NULL,54.0,87.0,assente
1077,2017-06-06,0.0,43.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,16.0,0.0,18.0,8.0,NULL,7.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,21.6,17.9,NULL,NULL,48.0,92.0,assente
1078,2017-06-07,0.0,57.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,8.0,0.0,21.0,1.0,NULL,7.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,20.1,15.7,NULL,NULL,45.0,95.0,assente
1079,2017-06-08,0.0,14.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,11.0,1.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.7,14.3,NULL,NULL,28.0,73.0,assente
1080,2017-06-09,0.0,94.0,13.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,19.0,20.0,0.0,25.0,1.0,NULL,14.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,21.6,14.8,NULL,NULL,33.0,86.0,assente
1081,2017-06-10,0.0,93.0,17.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,11.0,12.0,0.0,32.0,0.0,NULL,15.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,22.8,18.0,NULL,NULL,38.0,76.0,basso
1082,2017-06-11,0.0,59.0,21.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,13.0,13.0,0.0,29.0,0.0,NULL,19.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.1,18.2,NULL,NULL,40.0,85.0,assente
1083,2017-06-12,0.0,69.0,18.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,14.0,15.0,0.0,29.0,0.0,NULL,17.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,24.7,18.9,NULL,NULL,36.0,82.0,assente
1084,2017-06-13,0.0,77.0,11.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,15.0,15.0,0.0,24.0,0.0,NULL,18.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.1,20.3,NULL,NULL,45.0,83.0,assente
1085,2017-06-14,0.0,66.0,11.0,7.0,3.0,0.0,7.0,0.0,3.0,0.0,14.0,0.0,19.0,19.0,0.0,23.0,2.0,NULL,21.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.3,21.2,NULL,NULL,48.0,95.0,basso
1086,2017-06-15,0.0,175.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,29.0,0.0,14.0,0.0,NULL,24.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.5,20.4,NULL,NULL,52.0,98.0,assente
1087,2017-06-16,0.0,376.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,18.0,0.0,24.0,0.0,NULL,23.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.4,20.9,NULL,NULL,61.0,97.0,assente
1088,2017-06-17,0.0,183.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,9.0,0.0,22.0,0.0,NULL,16.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.4,21.4,NULL,NULL,37.0,88.0,assente
1089,2017-06-18,0.0,86.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0,32.0,1.0,NULL,16.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.9,19.9,NULL,NULL,35.0,79.0,assente
1090,2017-06-19,0.0,245.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,20.0,20.0,0.0,35.0,0.0,NULL,19.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,24.4,18.2,NULL,NULL,33.0,66.0,assente
1091,2017-06-27,0.0,106.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,NULL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.6,22.2,NULL,NULL,46.0,81.0,assente
1092,2017-06-28,0.0,91.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,0.0,8.0,1.0,NULL,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.8,16.2,NULL,NULL,53.0,100.0,assente
1093,2017-06-29,0.0,250.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,17.0,0.0,6.0,2.0,NULL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.6,16.0,NULL,NULL,37.0,100.0,assente
1094,2017-06-30,0.0,329.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,35.0,35.0,0.0,18.0,0.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.6,15.5,NULL,NULL,40.0,81.0,assente
1095,2017-07-01,0.0,173.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,25.0,0.0,5.0,0.0,NULL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.8,15.3,NULL,NULL,42.0,92.0,assente
1096,2017-07-02,0.0,105.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.0,5.0,1.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.9,16.0,NULL,NULL,46.0,94.0,assente
1097,2017-07-03,0.0,264.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,13.0,0.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.3,18.3,NULL,NULL,38.0,90.0,assente
1098,2017-07-04,0.0,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,NULL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.5,19.6,NULL,NULL,59.0,86.0,assente
1099,2017-07-05,0.0,267.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,NULL,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.4,19.6,NULL,NULL,49.0,91.0,assente
1100,2017-07-06,0.0,377.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,35.0,35.0,0.0,9.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.3,18.5,NULL,NULL,41.0,89.0,assente
1101,2017-07-07,0.0,317.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,28.0,0.0,9.0,0.0,NULL,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.9,22.1,NULL,NULL,37.0,87.0,assente
1102,2017-07-08,0.0,181.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,17.0,0.0,7.0,0.0,NULL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.5,23.2,NULL,NULL,40.0,77.0,assente
1103,2017-07-09,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,NULL,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.5,21.5,NULL,NULL,37.0,79.0,assente
1104,2017-07-10,0.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.5,24.2,NULL,NULL,37.0,87.0,assente
1105,2017-07-11,0.0,117.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,15.0,0.0,NULL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.9,20.5,NULL,NULL,46.0,88.0,basso
1106,2017-07-12,0.0,223.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,NULL,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.2,20.7,NULL,NULL,46.0,93.0,assente
1107,2017-07-13,0.0,284.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,26.7,22.8,NULL,NULL,50.0,92.0,basso
1108,2017-07-14,0.0,77.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,NULL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.3,17.4,NULL,NULL,48.0,95.0,assente
1109,2017-07-15,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.5,19.6,NULL,NULL,31.0,79.0,assente
1110,2017-07-16,0.0,51.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.6,19.2,NULL,NULL,29.0,63.0,assente
1111,2017-07-17,0.0,112.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.2,18.3,NULL,NULL,31.0,69.0,assente
1112,2017-07-18,0.0,110.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,26.0,20.0,NULL,NULL,31.0,74.0,assente
1113,2017-07-19,0.0,180.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.8,19.7,NULL,NULL,36.0,84.0,assente
1114,2017-07-20,0.0,172.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,NULL,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.2,21.7,NULL,NULL,50.0,89.0,assente
1115,2017-07-21,0.0,168.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,27.0,22.9,NULL,NULL,39.0,94.0,assente
1116,2017-07-22,0.0,155.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,NULL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,23.2,NULL,NULL,40.0,83.0,assente
1117,2017-07-23,0.0,209.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.6,23.9,NULL,NULL,38.0,91.0,assente
1118,2017-07-24,0.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.9,17.4,NULL,NULL,50.0,98.0,assente
1119,2017-07-25,0.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,14.6,NULL,NULL,46.0,96.0,assente
1120,2017-07-26,0.0,137.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.4,15.6,NULL,NULL,41.0,88.0,assente
1121,2017-07-27,0.0,224.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,NULL,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.5,16.9,NULL,NULL,38.0,87.0,assente
1122,2017-07-28,0.0,186.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,20.7,NULL,NULL,59.0,86.0,assente
1123,2017-07-29,0.0,227.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,21.8,NULL,NULL,47.0,90.0,assente
1124,2017-07-30,0.0,81.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.2,20.4,NULL,NULL,46.0,99.0,assente
1125,2017-07-31,0.0,282.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,NULL,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,21.4,NULL,NULL,51.0,92.0,assente
1126,2017-08-01,0.0,252.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.2,23.4,NULL,NULL,42.0,91.0,assente
1127,2017-08-02,0.0,515.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.6,24.9,NULL,NULL,33.0,88.0,assente
1128,2017-08-03,0.0,458.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,NULL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.5,25.0,NULL,NULL,41.0,79.0,basso
1129,2017-08-04,0.0,477.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.8,24.9,NULL,NULL,37.0,85.0,assente
1130,2017-08-05,0.0,242.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.6,26.1,NULL,NULL,30.0,88.0,assente
1131,2017-08-06,0.0,407.0,33.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,NULL,14.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,28.3,22.4,NULL,NULL,40.0,85.0,basso
1132,2017-08-07,0.0,154.0,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,NULL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.5,21.3,NULL,NULL,39.0,77.0,assente
1133,2017-08-08,0.0,164.0,15.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,NULL,6.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,26.0,21.3,NULL,NULL,45.0,68.0,basso
1134,2017-08-09,0.0,107.0,13.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,NULL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,27.9,23.2,NULL,NULL,44.0,90.0,basso
